rsi_timeperiod,rsi_lower,rsi_width,roc_timeperiod,roc_lower,roc_width,rebalance_freq,value,value_stddev,failed
90,30,19,57,0.0717706309688,0.05,14,-0.0589865526629,None,false
76,31,21,58,0.106284676773,1.04550620872,15,0.45747729645,None,false
76,33,18,58,0.0851507301763,2.0,15,0.930664518778,None,false
76,28,18,58,0.0790052650866,0.726709806868,15,0.698861750531,None,false
76,30,19,58,0.0761091726953,0.05,15,0.834307203277,None,false
97,30,18,57,0.0737407396175,1.08756441351,14,0.743113155741,None,false
75,30,20,58,0.0636716826365,1.51419631313,15,0.860058310989,None,false
59,31,19,58,0.106517415593,0.557230713299,13,0.916075747319,None,false
89,29,18,58,0.0713020752223,0.370904876564,14,0.761181371291,None,false
77,31,18,58,0.0927159354337,2.0,15,0.981029981719,None,false
75,31,19,58,0.06581128707,1.58184926397,15,0.909541954276,None,false
77,31,19,58,0.104836899906,2.0,15,0.938258190484,None,false
76,31,19,58,0.101932094686,0.206638623991,14,0.407699598033,None,false
76,31,19,58,0.101720769934,0.05,16,0.357431157949,None,false
75,31,20,58,0.0595962782797,0.962787477979,15,0.665552050278,None,false
70,30,18,58,0.0660465725456,2.0,14,0.526118179776,None,false
76,31,18,58,0.105001648483,0.05,15,0.822930306749,None,false
59,31,19,58,0.108415970608,0.680890902834,13,0.916075747319,None,false
76,31,19,58,0.102746878192,0.781870275373,15,0.938258190484,None,false
75,30,18,58,0.059731662535,0.05,15,0.511631176995,None,false
60,31,19,58,0.10523301419,1.57648591155,13,0.916075747319,None,false
76,30,19,58,0.0826919772764,2.0,15,0.863114101646,None,false
76,32,18,58,0.0919389761527,0.05,15,0.888949502771,None,false
90,29,20,58,0.0705692616012,0.586243719584,14,0.760232147599,None,false
59,31,20,58,0.105399423956,2.0,14,0.776285891713,None,false
75,30,19,58,0.0593720338155,0.520524506989,16,0.638228322522,None,false
75,33,19,58,0.0846313775317,2.0,15,0.922558146524,None,false
76,32,18,58,0.0771768495774,1.59684793037,15,0.983439526744,None,false
76,33,19,58,0.0980253189888,0.05,15,0.633582805152,None,false
70,30,19,58,0.0659413605762,0.669913471368,15,0.832788193734,None,false
76,32,18,58,0.0780635510335,2.0,15,0.983439526744,None,false
76,31,19,58,0.0759721997198,0.398945100872,15,0.983439526744,None,false
77,30,18,58,0.0941706308701,0.05,15,0.647549669667,None,false
59,31,20,58,0.106430538508,1.32575082161,13,0.916075747319,None,false
75,32,18,58,0.0990338050591,0.05,15,0.822930306749,None,false
73,31,19,58,0.0685620762192,1.26134170714,15,0.775165358116,None,false
75,33,18,58,0.0829185770777,1.0530327303,15,0.950974399658,None,false
90,30,18,58,0.0706450780048,0.856587204785,14,0.78677114826,None,false
60,31,20,58,0.106407835475,1.28693496071,13,0.916075747319,None,false
76,31,19,58,0.0764551721924,0.464758854584,16,0.663801879125,None,false
76,32,19,58,0.0760548213416,0.564544365462,15,0.978776031181,None,false
97,30,17,58,0.0750455381591,0.252937332486,14,0.741150977102,None,false
76,31,18,58,0.0822198304314,0.917861828528,15,0.863114101646,None,false
60,32,19,58,0.0983482623098,1.01153257121,14,0.776285891713,None,false
70,30,18,58,0.0679948141589,0.517600562925,15,0.832788193734,None,false
76,30,19,58,0.10427461919,0.05,15,0.822930306749,None,false
71,30,18,58,0.0669133259809,1.17564211004,15,0.832788193734,None,false
76,30,18,58,0.076456166725,0.512446560605,15,0.909541954276,None,false
76,31,19,58,0.0845976948896,1.41911795292,15,0.938258190484,None,false
76,34,18,58,0.0882348753594,2.0,15,0.552725393164,None,false
76,32,18,58,0.084193081322,0.0518587639751,15,0.888949502771,None,false
97,30,19,58,0.0706351603078,0.949026722959,14,0.460912585272,None,false
71,33,18,58,0.0640863567405,0.442783173516,15,0.414437135879,None,false
76,32,17,58,0.0902786350573,0.05,15,0.822930306749,None,false
77,32,19,58,0.0876717824104,0.05,15,0.580406092501,None,false
60,32,19,58,0.106660672529,1.37456514057,14,0.776285891713,None,false
76,32,18,58,0.0996157945951,0.05,15,0.888949502771,None,false
75,30,20,58,0.0599049082438,1.28928865548,15,0.860058310989,None,false
75,31,19,58,0.062084572654,0.883908257215,15,0.860058310989,None,false
73,31,18,57,0.0710109958457,0.969217372508,15,0.518361236053,None,false
76,32,18,58,0.0839428487979,1.54262774482,15,0.938258190484,None,false
75,32,18,58,0.0738413064306,0.0583131798635,15,0.834307203277,None,false
76,31,19,58,0.0763914546911,1.10074817426,15,0.983439526744,None,false
75,31,19,58,0.0758932743068,0.844226777909,15,0.909541954276,None,false
76,31,19,58,0.0988352032733,0.05,15,0.888949502771,None,false
78,30,20,58,0.101859955737,0.05,15,0.458799206378,None,false
76,36,19,58,0.0739301174981,2.0,15,0.386592945956,None,false
76,34,19,58,0.105338463307,0.05,15,0.165907646246,None,false
76,31,19,58,0.0786026114365,0.05,15,0.914477152282,None,false
97,30,19,57,0.0668687510866,0.50855637589,14,0.652192991559,None,false
76,29,19,58,0.0782244616309,0.431218579947,15,0.909541954276,None,false
76,32,18,58,0.0952665526919,0.05,15,0.888949502771,None,false
60,31,19,58,0.102126136713,1.18047954644,14,0.776285891713,None,false
71,31,18,58,0.0665653892923,0.230140750794,15,0.832788193734,None,false
75,32,18,58,0.0792153660947,0.369516137993,15,0.909541954276,None,false
69,31,18,58,0.0618219098434,1.00928983769,15,0.381240225866,None,false
76,24,18,58,0.104987013208,0.0504366133898,15,None,None,true
74,33,17,58,0.0608123899645,0.05,16,0.186531754032,None,false
60,32,20,58,0.102083544948,1.30472201501,13,0.795865439658,None,false
90,29,19,58,0.0743056423866,0.839894103673,14,0.78677114826,None,false
76,31,19,58,0.0718023953391,0.05,15,0.71723729937,None,false
90,31,19,58,0.0611766316331,1.77483401216,14,0.437929798306,None,false
72,31,19,58,0.0785929426029,1.78561555634,15,0.654304125492,None,false
97,30,17,58,0.0727224038191,1.3631015076,14,0.741150977102,None,false
76,32,19,58,0.069683349804,0.05,15,0.608604874683,None,false
76,30,20,58,0.0593584409278,1.62440791181,15,0.843567336358,None,false
76,31,19,58,0.0825583378435,0.252452451944,15,0.938258190484,None,false
70,30,18,58,0.045790026739,2.0,15,0.578854816386,None,false
77,31,19,58,0.102380087565,0.05,15,0.888949502771,None,false
60,31,19,58,0.112653775495,1.58890514008,14,0.776285891713,None,false
75,30,19,58,0.0731437790397,0.05,15,0.834307203277,None,false
75,31,19,58,0.0572981029053,0.332202842837,15,0.76867616353,None,false
75,31,19,58,0.0842306234264,0.226494262634,15,0.863114101646,None,false
59,32,18,58,0.0719150664579,0.682600648675,14,0.68936355513,None,false
75,33,18,58,0.0854272437141,0.660548427464,15,0.950974399658,None,false
60,32,20,58,0.083606079985,2.0,14,0.460022295691,None,false
77,31,19,58,0.0750950300876,0.05,15,0.608132497431,None,false
60,32,18,58,0.0939266841426,0.462572461365,14,0.776285891713,None,false
76,30,18,58,0.0826347068017,0.05,15,0.822930306749,None,false
75,34,19,58,0.0915056052511,0.05,15,0.582542829275,None,false
76,32,18,58,0.0871458384877,0.523767527677,15,0.938258190484,None,false
74,32,18,58,0.0735975100807,1.34296813626,15,0.84451677802,None,false
77,33,18,58,0.0824060575488,0.05,15,0.580406092501,None,false
59,30,20,58,0.0842705124788,1.6477725208,14,0.224192253805,None,false
73,31,19,58,0.060767816319,0.895795018615,15,0.729319631006,None,false
69,31,17,58,0.0468924997288,1.03126770215,15,0.578854816386,None,false
76,33,18,58,0.0869078977485,0.408048768236,15,0.930664518778,None,false
72,30,19,58,0.061580098722,2.0,15,0.653842012422,None,false
76,31,19,58,0.0769041765886,0.109920094361,15,0.983439526744,None,false
70,32,18,58,0.0882768317903,0.05,15,0.32930683396,None,false
78,32,18,58,0.0963138227125,0.0646342962157,15,0.502251565998,None,false
97,29,19,58,0.0579134258975,0.05,14,0.626398515563,None,false
70,31,18,58,0.0645758848505,1.08184684035,15,0.832788193734,None,false
78,30,20,58,0.0860966801832,0.05,15,0.502251565998,None,false
75,33,18,58,0.100551033614,0.05,15,0.883286455707,None,false
62,34,18,58,0.0916711899834,1.14735666032,14,0.197190987875,None,false
76,31,19,58,0.110391959253,0.0582654631143,15,0.736090359224,None,false
56,31,17,58,0.0970812025412,0.05,15,None,None,true
89,31,18,58,0.0874261690672,0.05,15,0.32930683396,None,false
59,32,19,58,0.104218405558,1.05829612948,14,0.776285891713,None,false
77,37,19,58,0.095488678804,0.05,15,0.538566915691,None,false
79,49,17,58,0.0301304523525,1.9973571249,17,0.173230027371,None,false
77,55,19,58,0.13119630017,0.05,15,-0.24407328919,None,false
77,26,17,58,0.0859374989484,0.05,15,None,None,true
79,33,18,58,0.0773600381305,0.05,15,0.482453578553,None,false
80,30,18,58,0.0,0.05,15,-0.212176701333,None,false
126,31,18,59,0.0808951838129,1.76890061664,14,0.218707858988,None,false
81,31,18,57,0.0858646784314,0.05,15,0.316099374723,None,false
77,31,18,58,0.0910081523135,0.05,15,0.939148134103,None,false
73,34,18,58,0.0286104144892,1.44615164547,15,0.404309187699,None,false
97,30,19,58,0.075277651721,0.05,14,0.741515118654,None,false
59,33,18,58,0.0665925207623,1.38844087554,14,0.710104028809,None,false
69,29,20,58,0.09448302614,1.40689422113,14,0.407699598033,None,false
76,31,19,58,0.0698533936418,0.67370087461,16,0.591806367702,None,false
126,33,18,63,0.0688373310734,0.545278693489,15,0.192052955408,None,false
5,30,19,42,0.0672724053413,0.751149995649,15,0.000686877417427,None,false
126,32,18,60,0.0693311961775,0.879559784199,15,0.537205409492,None,false
23,31,17,63,0.0603829272553,0.680558720451,15,0.124628141681,None,false
79,31,18,53,0.0705666802398,0.777379970463,16,0.479706684697,None,false
90,34,19,59,0.0659192212594,0.05,14,0.394021263036,None,false
99,36,19,40,0.0264310293806,0.05,14,0.164613445289,None,false
97,26,18,61,0.0579682803646,0.05,14,None,None,true
75,30,18,63,0.0695424924533,1.3824812369,15,0.146287449802,None,false
78,30,19,51,0.0678721090036,0.24939843343,16,0.247676980999,None,false
101,31,17,58,0.0069189560716,0.386671984684,16,0.375750915892,None,false
123,32,18,58,0.0,0.233668991614,15,0.483018277599,None,false
68,31,18,58,0.0794466423658,0.818887402435,14,0.407699598033,None,false
49,31,20,58,0.114539516759,1.44626902496,13,None,None,true
78,32,17,58,0.0527568819909,0.821388502928,16,0.54248401227,None,false
75,32,19,58,0.0565723203443,0.857076361146,14,-0.0109758081186,None,false
89,30,19,58,0.0655476515413,0.05,14,0.603638724703,None,false
60,31,19,58,0.0909249473008,1.25027890837,15,0.55669350398,None,false
109,31,18,58,0.0409559045131,0.05,15,0.52516582284,None,false
87,31,19,59,0.070224720576,0.569830838899,14,0.260122344497,None,false
74,31,18,58,0.0686352155935,0.764300465235,15,0.832788193734,None,false
73,30,19,58,0.081574629044,0.866592367621,15,0.79336563351,None,false
48,33,18,58,0.0916536280798,1.45593195219,14,0.224192253805,None,false
73,21,12,14,0.198084697576,0.704027380142,13,None,None,true
51,40,17,61,0.116215396462,1.35711067723,14,0.170172543718,None,false
58,31,19,56,0.0245196081598,1.2124074084,14,-0.407345982519,None,false
73,30,18,58,0.0805957842667,0.734623188307,15,0.736090359224,None,false
53,28,19,57,0.119191132405,1.11991952096,14,None,None,true
61,89,23,25,0.131899720829,1.50351608871,20,None,None,true
66,23,20,60,0.0766231698502,1.16773641765,15,None,None,true
66,36,16,59,0.0677838140476,1.29421194311,9,-0.243354754021,None,false
56,85,11,58,0.296181645068,0.73437937273,19,None,None,true
60,31,19,58,0.0924615435964,1.17692712608,14,0.776285891713,None,false
56,43,18,59,0.0764049154489,1.1009945256,14,-0.275611570227,None,false
69,38,18,63,0.0967364895581,1.25240989165,14,-0.152850457939,None,false
72,38,18,56,0.0800060615509,1.10097040991,13,0.0423878834545,None,false
58,34,19,63,0.0770284678528,1.09110259946,13,0.113588625349,None,false
66,36,18,59,0.055349445266,1.29903729658,14,-0.0856342869641,None,false
61,31,16,62,0.0882125300343,1.08598524161,14,None,None,true
64,43,20,60,0.0855485670482,1.19797579465,13,-0.208707587868,None,false
66,36,17,60,0.0742466839925,1.19222664123,12,0.275186103768,None,false
65,36,19,62,0.0905251058487,1.00334681373,16,0.00341989407519,None,false
48,36,18,62,0.0950192172004,1.28594968173,14,0.0431522015222,None,false
84,52,21,56,0.0589041953576,1.29538028026,9,-0.286484323504,None,false
121,53,15,35,0.0628082531372,0.973683967049,10,-0.322010383406,None,false
18,10,20,41,0.171986076289,0.116550863018,19,None,None,true
39,81,14,17,0.193314869698,1.55038924136,5,None,None,true
23,74,25,52,0.00922338485484,0.526914937879,15,None,None,true
98,23,24,2,0.27313789206,1.97824259744,9,None,None,true
73,65,12,22,0.228034065632,0.719113523085,7,None,None,true
62,36,18,61,0.0844961145945,1.13831567247,14,0.296384194657,None,false
90,16,29,32,0.114809267059,1.43738039587,17,None,None,true
